This file was created using the 202512 CRSP database.
It contains value- and equal-weighted returns for  5 industry portfolios.

The portfolios are constructed at the end of June.

The annual returns are from January to December.

Missing data are indicated by -99.99 or -999.


  Average Value Weighted Returns -- Monthly
,Cnsmr,Manuf,HiTec,Hlth,Other
199709,   1185.13,   1777.04,   1334.61,   1224.04,   1012.43
199710,   1260.19,   1856.92,   1402.53,   1318.76,   1096.38
199711,   1235.62,   1795.97,   1329.96,   1327.43,   1069.37
199712,   1299.30,   1846.48,   1394.00,   1352.66,   1102.56
199801,   1338.62,   1874.04,   1385.27,   1406.74,   1164.57
199802,   1341.86,   1854.67,   1467.22,   1493.62,   1140.72
199803,   1464.30,   1973.78,   1593.56,   1580.54,   1239.64
199804,   1572.55,   2081.35,   1670.57,   1654.39,   1327.43
199805,   1561.23,   2116.52,   1720.77,   1691.77,   1353.28
199806,   1600.81,   2062.81,   1639.61,   1659.13,   1320.02
199807,   1531.15,   2050.67,   1718.55,   1659.53,   1329.58
199808,   1497.94,   1936.86,   1756.51,   1665.15,   1304.65
199809,   1290.60,   1728.19,   1484.79,   1468.25,   1033.01
199810,   1321.23,   1818.31,   1688.35,   1657.29,   1069.92
199811,   1484.23,   1954.37,   1824.53,   1750.81,   1120.96
199812,   1580.38,   2004.03,   2006.19,   1879.99,   1179.98
199901,   1672.88,   2047.57,   2332.04,   1996.22,   1225.91
199902,   1694.16,   1982.46,   2662.43,   2012.85,   1237.44
199903,   1661.96,   1942.77,   2440.47,   2027.70,   1248.32
199904,   1692.60,   2069.68,   2566.25,   2110.09,   1289.93
199905,   1755.72,   2302.50,   2679.11,   2007.78,   1386.24
199906,   1737.36,   2268.14,   2698.96,   1970.86,   1341.13
199907,   1805.88,   2273.32,   2931.21,   2088.35,   1499.77
199908,   1742.56,   2277.48,   2907.32,   2021.91,   1418.72
199909,   1670.19,   2311.36,   2979.04,   2113.68,   1352.28
199910,   1632.43,   2245.19,   3040.48,   1991.16,   1295.89
199911,   1708.15,   2339.36,   3154.44,   2211.15,   1449.69
199912,   1741.48,   2335.91,   3528.21,   2295.96,   1422.75
200001,   1817.99,   2417.59,   4163.54,   2184.96,   1447.55
200002,   1685.70,   2302.16,   3989.61,   2365.49,   1384.31
200003,   1601.89,   2208.32,   4560.20,   2326.37,   1291.03
200004,   1785.11,   2400.49,   4816.43,   2332.04,   1499.84
200005,   1755.71,   2421.52,   4365.68,   2404.04,   1469.57
200006,   1757.65,   2453.23,   3906.06,   2509.97,   1525.51
200007,   1606.37,   2033.64,   4053.91,   2810.12,   1761.61
200008,   1620.95,   2019.64,   3787.80,   2635.70,   1868.12
200009,   1611.02,   2193.50,   4187.93,   2752.71,   2050.72
200010,   1660.61,   2204.84,   3674.28,   2881.52,   2066.13
200011,   1705.98,   2230.91,   3483.36,   2962.98,   2064.77
200012,   1719.36,   2193.60,   2732.58,   3045.55,   1950.36
200101,   1825.20,   2358.93,   2565.23,   3211.79,   2074.22
200102,   1915.86,   2295.92,   3008.17,   2957.43,   2043.77
200103,   1875.00,   2258.17,   2339.00,   2964.35,   1960.11
200104,   1820.38,   2199.71,   2090.21,   2727.90,   1879.81
200105,   1914.16,   2398.47,   2432.04,   2876.77,   2015.19
200106,   1976.58,   2454.25,   2388.94,   2972.33,   2105.76
200107,   1971.00,   2252.67,   2514.50,   2859.32,   2092.46
200108,   2042.72,   2233.95,   2406.07,   2942.37,   2061.96
200109,   1975.02,   2200.05,   2160.25,   2855.59,   1959.80
200110,   1831.46,   1987.28,   1863.65,   2851.50,   1811.89
200111,   1870.91,   2026.29,   2021.82,   2894.30,   1804.93
200112,   2035.28,   2090.26,   2324.26,   3054.85,   1958.41
200201,   2100.75,   2175.69,   2346.62,   2976.49,   2050.04
200202,   2167.31,   2162.26,   2316.67,   2910.00,   2037.82
200203,   2218.26,   2245.14,   2089.70,   2901.38,   2054.60
200204,   2306.00,   2397.57,   2212.64,   2920.71,   2179.66
200205,   2321.44,   2367.93,   1969.02,   2726.61,   2137.18
200206,   2321.15,   2329.10,   1943.01,   2664.70,   2133.37
200207,   2211.18,   2334.52,   1691.52,   2311.15,   2080.35
200208,   2005.30,   2118.16,   1529.30,   2257.74,   1952.57
200209,   2054.40,   2122.39,   1546.88,   2280.64,   1993.36
200210,   1874.26,   1927.37,   1333.18,   2152.53,   1789.33
200211,   1980.40,   1996.08,   1619.76,   2292.17,   1916.77
200212,   2012.85,   2098.55,   1864.41,   2379.33,   2004.29
200301,   1924.61,   2080.09,   1661.42,   2291.13,   1915.19
200302,   1852.18,   2018.81,   1642.34,   2288.54,   1884.67
200303,   1816.74,   1994.66,   1642.00,   2261.03,   1839.55
200304,   1845.65,   2045.19,   1658.48,   2388.95,   1866.60
200305,   2008.26,   2137.80,   1831.65,   2395.06,   2088.20
200306,   2138.30,   2279.37,   2011.54,   2489.83,   2212.24
200307,   2146.18,   2302.04,   2123.47,   2739.13,   2188.87
200308,   2187.61,   2336.40,   2216.56,   2801.21,   2285.06
200309,   2295.56,   2440.22,   2348.41,   2736.43,   2312.61
200310,   2249.42,   2396.41,   2317.39,   2747.07,   2321.43
200311,   2436.99,   2538.86,   2519.01,   2774.27,   2478.25
200312,   2487.24,   2574.94,   2575.10,   2813.05,   2526.69
200401,   2526.09,   2808.05,   2669.90,   2973.35,   2648.07
200402,   2551.91,   2814.68,   2786.56,   3075.20,   2743.00
200403,   2685.17,   2888.93,   2738.94,   3113.09,   2805.80
200404,   2686.72,   2897.68,   2701.89,   2988.37,   2790.91
200405,   2693.33,   2903.65,   2601.29,   3102.12,   2651.73
200406,   2691.39,   2942.78,   2681.87,   3095.21,   2718.46
200407,   2674.51,   3075.20,   2740.51,   2841.74,   2711.50
200408,   2559.99,   3061.56,   2569.15,   2681.47,   2631.00
200409,   2565.60,   3083.80,   2501.62,   2735.11,   2691.04
200410,   2592.28,   3212.97,   2575.28,   2694.20,   2730.07
200411,   2674.05,   3222.83,   2670.92,   2627.78,   2766.69
200412,   2805.88,   3439.40,   2802.34,   2643.68,   2900.81
200501,   2931.64,   3485.40,   2892.03,   2802.45,   3032.34
200502,   2898.98,   3518.32,   2722.03,   2698.11,   3002.16
200503,   2928.10,   3814.64,   2731.16,   2759.52,   3026.92
200504,   2907.75,   3776.95,   2668.00,   2746.75,   2960.40
200505,   2809.22,   3636.13,   2576.52,   2860.39,   2917.28
200506,   2965.16,   3725.84,   2761.64,   2908.72,   3030.77
200507,   2908.81,   3641.93,   2664.35,   2710.51,   3027.35
200508,   3052.68,   3843.49,   2818.27,   2835.84,   3107.54
200509,   2963.84,   3880.03,   2780.35,   2834.58,   3066.25
200510,   2938.23,   4035.75,   2800.51,   2794.79,   3113.61
200511,   2965.82,   3744.15,   2759.55,   2719.04,   3154.90
200512,   3053.56,   3842.04,   2925.35,   2779.49,   3311.44
200601,   3064.52,   3886.55,   2880.36,   2850.31,   3329.09
200602,   3125.14,   4174.58,   3016.00,   2926.04,   3377.05
200603,   3187.22,   4068.48,   3035.44,   2965.12,   3412.97
200604,   3265.03,   4153.72,   3127.75,   2934.49,   3488.22
200605,   3253.41,   4276.69,   3121.43,   2840.49,   3568.02
200606,   3247.23,   4160.26,   2943.09,   2786.35,   3465.54
200607,   3076.42,   4130.35,   2892.72,   2621.61,   3301.58
200608,   3052.47,   4182.26,   2841.02,   2735.41,   3291.18
200609,   3138.17,   4167.26,   3028.51,   2795.54,   3354.84
200610,   3254.69,   4139.69,   3145.96,   2837.97,   3472.34
200611,   3384.50,   4360.27,   3307.38,   2889.17,   3573.17
200612,   3387.22,   4583.78,   3399.93,   2875.92,   3630.73
200701,   3438.45,   4598.15,   3415.63,   2894.25,   3756.09
200702,   3554.57,   4669.47,   3433.79,   3017.93,   3821.31
200703,   3527.51,   4685.65,   3361.62,   2932.95,   3755.95
200704,   3543.53,   4834.80,   3420.70,   2929.52,   3753.58
200705,   3658.60,   5116.71,   3581.37,   3150.87,   3904.19
200706,   3770.97,   5360.11,   3779.70,   3183.48,   4037.56
200707,   3589.42,   5011.84,   3785.22,   2836.67,   3678.79
200708,   3409.27,   4970.72,   3753.98,   2732.75,   3474.81
200709,   3487.39,   4999.25,   3855.16,   2808.90,   3531.48
200710,   3549.42,   5299.65,   4009.20,   2901.09,   3626.89
200711,   3625.86,   5406.51,   4200.52,   2953.65,   3648.77
200712,   3579.26,   5257.26,   3893.80,   2964.46,   3433.47
200801,   3519.40,   5441.99,   3965.11,   2851.91,   3329.92
200802,   3421.59,   5016.53,   3542.10,   2731.05,   3256.65
200803,   3327.22,   5161.06,   3419.15,   2709.54,   3015.11
200804,   3364.41,   5133.46,   3457.92,   2669.79,   2971.11
200805,   3478.25,   5532.50,   3675.33,   2711.92,   3090.91
200806,   3576.26,   5754.66,   3909.54,   2774.27,   3026.00
200807,   3068.04,   5238.34,   3386.01,   2531.68,   2457.80
200808,   3137.97,   4826.38,   3333.99,   2727.09,   2585.36
200809,   3269.11,   4863.65,   3448.43,   2792.05,   2602.09
200810,   3123.87,   4250.98,   3053.33,   2636.20,   2437.56
200811,   2641.01,   3502.78,   2530.66,   2368.48,   1966.74
200812,   2415.76,   3404.66,   2325.15,   2183.08,   1723.73
200901,   2485.18,   3388.76,   2395.83,   2334.84,   1737.59
200902,   2317.27,   3210.89,   2274.16,   2310.52,   1417.01
200903,   2205.29,   2788.82,   2160.39,   2066.64,   1213.13
200904,   2392.16,   2952.73,   2390.10,   2056.23,   1378.87
200905,   2621.37,   3231.26,   2690.63,   2043.50,   1613.29
200906,   2679.26,   3476.37,   2770.74,   2202.01,   1734.73
200907,   2685.98,   3353.01,   2865.73,   2259.28,   1798.68
200908,   2894.23,   3622.87,   3103.34,   2397.27,   1970.01
200909,   2978.76,   3682.49,   3176.73,   2461.30,   2130.69
200910,   3075.33,   3876.46,   3353.75,   2532.57,   2209.56
200911,   3074.09,   3852.29,   3305.48,   2324.33,   2096.34
200912,   3242.83,   4077.70,   3482.17,   2429.94,   2227.26
201001,   3325.52,   4164.65,   3712.30,   2517.32,   2255.99
201002,   3273.12,   3990.99,   3444.94,   2536.37,   2255.17
201003,   3406.22,   4124.79,   3617.10,   2555.01,   2314.60
201004,   3623.52,   4333.08,   3878.34,   2667.66,   2512.18
201005,   3675.76,   4480.36,   4017.30,   2607.51,   2577.28
201006,   3468.78,   4091.03,   3727.03,   2400.34,   2361.38
201007,   3157.93,   3754.20,   3400.66,   2343.76,   2327.21
201008,   3369.69,   4095.58,   3683.29,   2428.24,   2513.85
201009,   3267.77,   3921.74,   3494.89,   2392.06,   2335.98
201010,   3588.71,   4296.09,   3914.13,   2608.39,   2537.84
201011,   3712.30,   4485.82,   4194.50,   2668.72,   2597.45
201012,   3822.29,   4599.78,   4179.94,   2592.71,   2621.55
201101,   3977.10,   4983.40,   4479.39,   2769.96,   2884.80
201102,   3931.78,   5213.39,   4636.05,   2764.21,   2963.12
201103,   4052.25,   5475.10,   4829.81,   2869.45,   3050.85
201104,   4149.79,   5598.27,   4811.60,   2940.03,   3028.96
201105,   4358.18,   5751.62,   4999.71,   3103.41,   3088.18
201106,   4422.76,   5603.77,   4961.95,   3169.26,   3016.05
201107,   4261.73,   5428.93,   4624.90,   2998.91,   2986.52
201108,   4219.75,   5313.29,   4577.41,   2886.55,   2894.32
201109,   4098.82,   4943.00,   4301.73,   2794.55,   2658.38
201110,   3885.79,   4453.66,   4089.88,   2685.84,   2368.56
201111,   4254.00,   5060.86,   4559.07,   2840.24,   2702.74
201112,   4277.05,   5154.31,   4513.93,   2874.95,   2663.75
201201,   4342.35,   5180.29,   4512.55,   2983.27,   2716.24
201202,   4494.59,   5359.94,   4871.93,   3072.99,   2924.00
201203,   4667.51,   5583.15,   5204.84,   3129.02,   3054.29
201204,   4852.63,   5550.04,   5446.55,   3265.67,   3210.29
201205,   4835.65,   5517.90,   5386.39,   3305.88,   3169.52
201206,   4677.52,   5071.28,   5042.98,   3195.30,   2936.01
201207,   4560.82,   5036.26,   4966.10,   3257.10,   3018.07
201208,   4640.20,   5130.96,   5053.09,   3306.36,   2984.19
201209,   4737.43,   5229.45,   5285.43,   3361.24,   3076.98
201210,   4833.42,   5371.13,   5397.92,   3544.97,   3217.61
201211,   4835.63,   5360.39,   5120.95,   3474.59,   3265.67
201212,   4941.86,   5364.61,   5213.38,   3524.65,   3251.08
201301,   4878.25,   5504.00,   5279.74,   3536.31,   3373.35
201302,   5162.76,   5854.87,   5444.59,   3832.21,   3602.87
201303,   5285.50,   5911.40,   5508.19,   3885.49,   3663.30
201304,   5535.16,   6082.63,   5729.57,   4170.19,   3828.30
201305,   5747.81,   6150.34,   5857.98,   4284.05,   3879.89
201306,   5840.70,   6244.81,   6048.60,   4335.70,   4128.98
201307,   5554.21,   6035.93,   5662.35,   3952.67,   3974.78
201308,   5849.05,   6391.03,   5961.60,   4272.84,   4219.17
201309,   5643.40,   6249.76,   5939.41,   4126.44,   4064.06
201310,   5851.15,   6470.49,   6207.33,   4302.18,   4223.94
201311,   6152.78,   6787.82,   6459.17,   4482.79,   4391.04
201312,   6408.49,   6887.80,   6684.77,   4684.20,   4602.29
201401,   6473.71,   7084.95,   6989.25,   4713.80,   4750.18
201402,   6100.82,   6784.52,   6868.03,   4834.70,   4556.20
201403,   6436.40,   7170.25,   7205.95,   5140.23,   4728.14
201404,   6475.35,   7303.04,   7175.76,   5013.20,   4827.20
201405,   6495.12,   7536.14,   7142.10,   4998.25,   4745.89
201406,   6614.59,   7615.69,   7384.37,   5099.66,   4843.31
201407,   6659.15,   7433.83,   7102.03,   4229.40,   4681.68
201408,   6502.20,   7111.66,   7151.84,   4171.62,   4586.71
201409,   6861.36,   7380.59,   7386.69,   4395.12,   4784.45
201410,   6743.07,   7046.56,   7297.94,   4391.59,   4740.36
201411,   6972.09,   7119.22,   7456.79,   4655.84,   4912.61
201412,   7416.71,   6970.45,   7749.25,   4807.12,   5042.06
201501,   7420.86,   7010.57,   7690.91,   4770.33,   5110.59
201502,   7378.60,   6805.82,   7436.40,   4848.08,   4797.86
201503,   7835.10,   7061.33,   8081.91,   5055.22,   5150.87
201504,   7799.30,   6949.92,   7917.37,   4950.39,   5141.95
201505,   7730.64,   7057.09,   8109.41,   4873.16,   5198.13
201506,   7806.79,   6955.43,   8265.59,   5094.28,   5284.16
201507,   7357.68,   6627.91,   7619.26,   4298.74,   4992.57
201508,   7623.39,   6447.95,   7776.08,   4453.40,   5105.59
201509,   7274.97,   6115.33,   7287.63,   4071.83,   4792.73
201510,   7148.90,   5927.59,   7198.10,   3771.55,   4653.85
201511,   7584.97,   6469.53,   7989.08,   4072.48,   4984.67
201512,   7609.33,   6456.08,   8053.90,   4077.00,   5057.60
201601,   7613.92,   6165.19,   7844.75,   4094.43,   4962.68
201602,   7373.31,   6054.13,   7506.69,   3680.98,   4523.16
201603,   7427.67,   6081.68,   7463.32,   3649.20,   4521.78
201604,   7816.22,   6606.69,   8079.39,   3787.22,   4864.59
